"start","logRatio"
15330000,-0.322850017667196
15360000,-1.31430540777439
15390000,-2.22461599508204
15420000,-1.60443736243652
15450000,-2.70760747820053
15480000,-1.84056267613174
15510000,-0.0626714363735509
15540000,1.26327268488837
15570000,1.04447985719462
15600000,-0.693859594927638
15630000,1.57133467873545
15660000,1.52336864665778
15690000,1.52023084994191
15720000,-0.602983477187258
15750000,-1.33011436643841
15780000,-1.68575108663061
15810000,-1.76230826663706
15840000,-0.94211496846726
15870000,-0.602978482103932
15900000,-0.883820323703473
15930000,-0.794609719750978
15960000,-0.055403691566706
15990000,0.954627609367548
16020000,1.30744780299934
16050000,1.0096395279157
16080000,0.916210886653654
16110000,0.937316159614272
16140000,0.667075980192777
16170000,0.0886096749790469
16200000,-0.878872583731421
16230000,-1.23110554482905
16260000,-2.20634912760901
16320000,-2.13561349118629
16350000,-2.11024071075869
16380000,-1.44643559461611
16410000,-1.79289751143261
16440000,-2.9730693336342
16470000,-3.43103699535142
16500000,-3.11506191546495
16530000,-1.48402023924111
16560000,-0.480437796382384
16590000,0.228263717915783
16620000,1.00495256982965
16650000,1.49570136137398
16680000,1.22781575186624
16710000,-0.0275563194586242
16740000,-0.0555017112747279
16770000,-0.1666892559606
16800000,0.0866394993371713
16830000,1.48621759739152
16860000,2.45966223055137
16890000,2.54224553365218
16920000,0.230177404095651
16950000,-1.59337081084477
16980000,-1.67094514161395
17010000,-2.21561977940001
17040000,-0.660011811539832
17070000,-0.75093091264024
17100000,-0.0852992455703284
17130000,-0.992730648614626
17160000,-0.857710549986464
17190000,-1.05396595165427
17220000,0.451579572132196
17250000,0.330468733921772
17280000,1.17339710689293
17310000,0.196502801143346
17340000,0.747401827871311
17370000,0.156227753645263
17400000,0.0714467044030043
17430000,0.899715792160107
17460000,1.26634133145701
17490000,1.17018189214105
17520000,0.0339517172226817
17550000,-0.553557242172521
17580000,0.268671033969997
17610000,-0.239771492975252
17640000,-0.222553283727344
17670000,-0.682292012200707
17700000,-0.0315798055776596
17730000,1.00117327092236
17760000,-0.234516133454225
17790000,-0.96581641271521
17820000,-2.88236104287958
17850000,-0.695852920665914
17880000,-0.121942728265364
17910000,0.755861037767151
17940000,-1.20262447104629
17970000,-0.75732073714102
18000000,-0.428631882529709
18030000,1.99476626558885
18060000,2.34893597832386
18090000,2.46598753843949
18120000,1.62853017489207
18150000,1.24658225417837
18180000,1.79716039704101
18210000,2.21153787231254
18240000,2.55253166209716
18270000,1.62290100353653
18300000,0.482563002266819
18330000,-0.236966846345937
18360000,0.541952891761954
18390000,0.891970559750341
18420000,0.830726935985489
18450000,0.260752010401291
18480000,0.234383739730934
18510000,1.58752267300891
18540000,2.08977972180049
18570000,1.11354946050656
18600000,0.243099038619547
18630000,-0.274678484684039
18660000,0.350314625863526
18690000,0.207581568168793
18720000,0.652880290006077
18750000,0.501017702293383
18780000,0.550217695695219
18810000,1.65533106956593
18840000,1.49844789523338
18870000,1.35753638414595
18900000,-0.103629757497711
18930000,0.707792785670588
18960000,0.50999876509372
18990000,0.69239219518143
19020000,0.746137866722773
19050000,0.806452740451999
